Index,Text,Label
2988,نسبت خریدار به فروشنده خیلی عجیبه یک به چهار,خوشبین
2989,اقای دهقان بهتره تمام سهماتو بفروشی بخری خوبه خودتم اعتراف میکنی بعد ترامپ نمیتونی از صف فروشش بیرون بیای دوستان در بازار ریزشی فقط چون صف خریدش سنگین‌تر میشه,خوشبین
2990,دوستان قدر سهمتون را بدونید نظر شخصی من اینه که این قیمت فقط برای جمع کردن شناوری سهمه و طبق صحبت هایی که تو مجمع شد تا آخر سال فقط اخبار خوش سهم به گوش میرسه,خوشبین
2991,جزییات بسته ارزی منتشر شد++,خوشبین
2992,از فردا صفش میریزه من امروز ردش کردم رفت پرسود باشین,بدبین
2993,بابا ای نماینده هیچ گوهی نیست عشق مصاحبه داشته این اصلن مجلس هم نمیاد یه عده از مصاحبه این لاشخور دارن جو منفی میدن گوش نکنین اگه برا نوسان گیری ا مدین که سهم جالبی نیست تحلیل پذیر نیست ولی کسایی که سهامداری کردن حداقل در عصر معاصر پشیمون نشدن در بلند مدت امتحان خودشو پس داده جای نگرانی نیست دوستان اگه هم باشه که بالاتر از سیاهی رنگی نیست قیمت نصف شده اگه کارخونه هم آتیش بگیره خیالی نیست,خوشبین
2994,با سهام شناور وحجم مبنای پایینی که داره وبا توجه به ورود زیاد پول جدید بعد از بازگشایی در همن محدوده قیمتی می‌توان گفت بیشتر از نصف سهام شناور سهم در همین محدوده جابجا شده و سهامداران جدید وارد شده‌اند و به روشن سهم وجود دارد وگروهی از فعالان بازار هم در صدد جمع کردن سهم در این محدوده قیمتی میباشند,خوشبین
2995,به بهمزن دیزل فعلا اجازه عرضه داده نشده,خوشبین
2996,رو دریابید یه مقاومت خیلی سختو امروز گذروند,خوشبین
2997,== صف خرید,خوشبین
2998,این سهم میتونه خیلیها رو خوشبخت کنه به شرط اینکه فکر نوسانگیری نباشید,خوشبین
2999,فقط به خرید حقوقی دقت کنید این سهم طلاست تو این قیمت مفت بخرید,خوشبین
3000,پدرسوخته‌ها باز کنید چه کشور بی قانونی داریم بنده درآمدمو بدلیل گردش مالی کشور و ثواب تو سهام آوردم که والله که میتونستم راحتتر وبهتر سود سودکنم اگه میدونستم تو سهام هم دزد و اختللس هم وجود داره عمرا میامدم که کباب شدیم,بدبین
3001,دیروز گفته_بودم اصلاحش هنوز تموم نشده,بدبین
3002,به نظرم در نماد با کد حقیقی دارن سهم رو کنترل می‌کنن از نوع معاملات و حجم‌های درخواستی معلومه,بدبین
3003,پر ++,خوشبین
3004,خرید حقوقی‌ها ادامه داره کاملا مشخصه در این کارخانه چی میگذره ایران که گزارش تولیدش اومد هم وضعیتی این چنین داره کنترل قیمت به راحتی دیده میشه دارن خودشون در حد توانشون خرید میکنند بعد میگن گزارش رو بفرستین بهتون پیشنهاد میکنم بخرین و ماه نگه دارین یعنی تا گزارش ماهه تا اون موقع خرید اقایون هم تکمیل شده سودی بیشتر از درصد اخر این ماه درونش خوابیده,خوشبین
3005,برادر اتش به سهم نزن چرا با ضرر خارج میشی شما اینطور میخواستی سود کنی سهامداری کن که بهار نزدیک است++,خوشبین
3006,با این سودی که داد خیلی,خوشبین
3007,حسیناح نویدفردایی سبز و نه صف خرید برای سهم باکلاس‌ها,خوشبین
3008,معاملات بالای یک ملیون,خوشبین
3009,یک ریال یک ریال اردر میزارن فروشنده و خریدار,خوشبین
3010,شنبه نمیشه نوسانگیری کرذچون بالابازمیشه بعدش هم صف خریده,خوشبین
3011,آن که عیان است چه حاجت به بیان است می‌تونید تو کدال ببینید تعدیل مثبت ٪ رو هورا تبریک,خوشبین
3012,تو گزارش که نوشته فقط میلیون سهم دست حقیقی هستش و اونهم حتما چندتا سهامدار حقیقی بزرگ داره که سهمو هرگز نمیفروشن پس شناوری بیش از اندازه پایینه و اینو تو سقوط قیمت هفته گذشته ثابت چون اصلا فروشنده نداشت,خوشبین
3013,حقوقیش دیوانه وار داره خالی می‌کنه ولی خداییش خوب دارند میخرنش مثل شده هه,خوشبین
3014,بهترین سهم نوسانگیرا,خوشبین
3015,بعضی ازدوستان بی انصافی میکنن لااقل ازاده مردباشین,خوشبین
3016,خبر دوستان خبرهای خوبی راجبه افزایش سرمایه هس,خوشبین
3017,تایم ساعته دارای واگرایی وثبت++,خوشبین
3018,دوستان توکلتون به خدا باشه از خدا کمک بخواین کسی هم توهین شما جواب ندید فقط گزارش انشالله هر چی خدا بخواد همون اتفاق میفته توکل ب خدا,خوشبین
3019,از این آبی گرم نمیشه,بدبین
3020,ترامپ شرط ایران را برای مذاکره پذیرفت,خوشبین
3021,خخ==,خوشبین
3022,خرید با هدف اول تومان++,خوشبین
3023,خریدارا حجم نمایشی رو میذارن مثلا تا تا ولی دقت کنید تو این قیمت تا خرید میکنن,خوشبین
3024,اگه باز بود الان نزدیک تومن قیمتش بود سابقه نشون داده شاخص روی این سهم اثری نداره,خوشبین
3025,فرصت خرید داده,خوشبین
3026,سلام دوستان این یکی از سیاستهای بازی بورسه یه عده تو یه مقطع زمانی باید پیاده بشن چون سهامداری بلد نیستن و با درصد سود جوگیر میشن تا با سهم هستیم فروشنده‌ها مثل امروز نقره داغ میشه,خوشبین
3027,هفته بعد,خوشبین
3028,قیمت گرید به کیلویی تومان رسید ++,خوشبین
3029,فیبو میگه کانال میگه یا حتی,خوشبین
3030,//سایت نوسان آی آر // دیشب سهمهایی رو که وقت خریدشونه تو سایتم معرفی کردم خودتون بررسی کنید فردا هم فرصت خریده //نوسان آی آر,خوشبین
3031,هفته بعد سایبا تومن حاضرم به شرفم قسم بخورم,بدبین
3032,دوستان عزیز به زودی خبر افزایش سرمایه را منتشر خواهد_کرد,خوشبین
3033,خبر تولید ال نصف شد تولید تندر در چهار ماه نخست امسال با درصد کاهش مواجه شد به گزارش گروه اقتصادی خبرگزاری دانشجو بر اساس آخرین آمار منتشر شده از سوی وزارت صنعت در چهار ماه نخست امسال در مجموع شش هزار و دستگاه تندر در دو کارخانه ایران و تولید شده که نسبت به مدت مشابه سال قبل کاهشی در حدود درصد داشته_است - - خبرگزاری دانشجو - تولید ال نصف شد,بدبین
3034,فرصت خرید جا نمونید,خوشبین
3035,هییت مدیره به انجام افزایش سرمایه تفویض شده در مجمع فوق العاده شرکت سرمایه گذاری با عنایت به ماده دستورالعمل مراحل زمانی افزایش سرمایه شرکت‌های ثبت شده نزد سازمان و اوراق بهادار ( مصوب // هییت مدیره سازمان و اوراق بهادار ) به استحضار می‌رساند پیرو تصمیمات مجمع عمومی فوق العادهمورخ // مبنی بر تصویب افزایش سرمایه از مبلغ ریال به مبلغ ریال از محل مطالبات حال شده سهامداران و آورده نقدی به منظور جبران مخارج انجام شده بابت مشارکت در افزایش سرمایه شرکتهای سرمایه پذیر و سرمایه گذاری‌های صورت گرفته و اصلاح ساختار مالی هییت مدیره در نظر دارد نسبت به انجام مرحله دوم افزایش سرمایه از مبلغ ریال به مبلغ ریال از محل مطالبات حال شده سهامداران و آورده نقدی به منظور جبران مخارج انجام شده بابت مشارکت در افزایش سرمایه شرکتهای سرمایه پذیر و سرمایه گذاری‌های صورت گرفته و اصلاح ساختار مالی اقدام نماید درصد افزایش سرمایه ٪ محل مطالبات و آورده نقدی,خوشبین
3036,یه هشدار جدی میدم به حقوقی‌های سهم اگر بخواهید زیاد با سهم بازی کنید و سهم رو پایین نگه دارید سهم از دستتون میاد بیرون اونوقت خودمون وقتی بیش از درصد سهم رو داشته_باشیم تقاضای مجمع فوق العاده میدیم بعدش میشیم عضو هیات مدیره بعدش هم,خوشبین
3037,خرید ++,خوشبین
3038,داره تموم میشه,خوشبین
3039,خبر **مهم** فوری** خبر **مهم**فوری** صالح ابادی امروز در مجلس از پایان دوران نزولی سهام خبر داد امروز و فردا خرید فقط خرید ++,خوشبین
3040,گزارش یوزپلنگ ایرانی آمد,خوشبین
3041,فرصت‌های خرید ساختمونی‌ها رو غنیمت بشمارید,خوشبین
3042,سنگین متین پر طرفدار پر اینده دار در کل هر سهامداری تعدادی در سبدش داره,خوشبین
3043,شاخص مناسب برای خرید,خوشبین
3044,سال سال انرژهست,خوشبین
3045,داره پایانی میبره بالا,خوشبین
3046,حمایت در دوستان منتظر افزایش باشید/قریبا/,خوشبین
3047,بعد از بازگشایی دو الی روز متعادل است بعدش صعودش رو شروع میکنه,خوشبین
3048,دیگه فروشنده نداره و بزودی دست نیافتنی میشه ++,خوشبین
3049,اینجا دیگه کف قیمت,خوشبین
3050,شاخص من از یه آدم محل ی شنیدم که میگفت حقوقی‌ها با توجه به مفت شدن قیمتها و انگیزه زیاد بره ورود مجدد به بازار عزم خودشون رو جزم کردن که ثبات و امنیت گرفته شده از بازار رو بهش برگردونن از استاد الاساتید دکتر مهندس مالی و فقه اسلامی آشیخ علی شاخص آبادی عاجزانه خواهشمند است که از ارایه طرحهای چیز و راه کارهای چیزتر جدا پرهیز کند بازار راه و صلاح خودش رو خیلی بهتر میدونه شما جیب رو نزن کمکت پیشکش,خوشبین
3051,بشهابح رو حتما بررسی کنید اختلاف قیمتی تومنی ریسکش خیلی کمه احتماله صفه خرید بالاست,خوشبین
3052,را که رو سفید نمود // است سود تپلی ببریم,خوشبین
3053,صبوری کلید پیروزی در این سهم است,خوشبین
3054,حقوقی در حال خرید حقوقی سایپا فروش بسیار مشکوک امروز صف خرید دارن,خوشبین
3055,چون با یه عده اشگوله ن فه م طرفیم,خوشبین
3056,سابقه این سهم نشون داده که تابع سطوح حمایت و مقاومت هست,خوشبین
3057,علی برکتالله ++,خوشبین
3058,امروز اگر گروه ساختمان مثبت بشه بیشترین بازدهی در ی روز میده از دست ندین بخرید,خوشبین
3059,حجم خرید به شدت توی نماد بالا رفته و میتونه نویدبخش رشد خوبی باشه ( فقط جهت اطلاعات ),خوشبین
3060,نزدیک به حمایت سهم خوبی در گروه می‌توان آهسته خرید پله‌ای را شروع حمایت سهم در تومن,خوشبین
3061,توافق جدید ایران-اسپانیا برای همکاری در صنعت پتروشیمی - نفت نیوز,خوشبین
3062,سهم فنرش جمع شده,خوشبین
3063,حقوقیا هم فعال شدن برا خرید ++,خوشبین
3064,به زودی قیمتش بالای,خوشبین
3065,عجب صف خرید پر حجمی داره این,خوشبین
3066,آتیشم بگیره من این سبدمو به هیچ کی نمیدم خخ,خوشبین
3067,مدی عاملش گفته خیلی مانده تا قیمت‌های واقعی گویا در بازه ماهه میخان کننش,خوشبین
3068,خودم هرگز این سهمو نخریدمو ندارم و چندروز پیش گفتم مواظب باشید اما نگران نباشید این مطلبو بخونید اگه فرصت فروش داد استفاده کنید,خوشبین
3069,خپارسح خریدار نداره این اتفاق برای افتاد اگه یادتون باشه قیمتش نصف شد,بدبین
3070,] چند وقتی رو اعصاب بوده عدهای میفروشند احتمالا فردا توصف خرید بخرند,خوشبین
3071,هر کس یه خرده تکنیکال بلد باشه می‌فهمه که امروز در هر سهمی به جز عرضه اولیه هستی باید خارج بشی چو شاخص با حجم معاملات بالا داره سقوط می‌کنه,بدبین
3072,خپارسح خریدار= میلیون و فروش در اون قیمت‌ها میلیون اگاهی نسبی خوبی وجود داره,خوشبین
3073,در نمودار این سهم اوضاع مناسب اندیکاتور‌ها و شکست محدوده میانگین‌های ایچیموکو را مشاهده می‌کنیم که بارآورد آنها افزایش حداقل ٪ قیمت در بازه زمانی بسیار کوتاهی است,خوشبین
3074,دوستان این سهم بسیار تکنیکال پذیر هست و همانطور که قبلا هم گفتم باید توی عرض کانال تا فلش نشون داده اصلاح قیمت کنه نگران خرید‌های کم سهم نباشین این شگرد خریدران من سومین بار که این سهم رو توی ساهای گذشته دارم برای افزایش صف فروش برای خرید‌های بیشتر چون به محضی که سهم متعادل بشه از فردا روند صعودیبش دوباره شروع خواهد_شد,خوشبین
3075,خعتبار,خوشبین
3076,هر چند همه چیز برای منفی بازار فردا اماده است ولی خروج انگلیس یک فرصت برای بازار می‌باشد چون اون یک پارچگی در اتحادیه اروپا از بین می‌رود و,خوشبین
3077,فوق العاده رسیدن به بسیار راحت وسهل برای این سهم است آماده تعدیل‌های خوب در گزارش‌های بعدی باشید,خوشبین
3078,شاخص امروز مثبت++,خوشبین
3079,سهام داران واقعی تا اخر با هاتیم حتی اگر تا تومان اصلاحی داشته_باشی,خوشبین
3080,اینطور که معلومه بدون هیچ دغدغه‌ای میتونه تا بره بالا اگه این حقوقی‌ها به قول دوستمون لودری نفروشن,خوشبین
3081,بچا یعنی فردا هم میریزه خخ,خوشبین
3082,هرکس بفروشه پشیمون میشه با خودتون فقط میگیم این راه این چاه,خوشبین
3083,اولین درس اینه هیچ وقت مقابل روند قرار نگیرید چه نزولی چه صعودی خوشبختانه در مورد فعلا روند صعودی ادامه داره تا جایی که بازیگر سهم بخواهد,خوشبین
3084,های_وب یه ماه قشنگ صف فروش,خوشبین
3085,دوستان تومنفی گزینه بدی نیست++,خوشبین
3086,قیمت کمتر از تومان فرصت عالی برای خرید,خوشبین
3087,مثل یک شرابی مونه که با گذشت زمان ارزشش بیشتر می‌شه,خوشبین
3088,شاید بازیگر برای این که تا شهریور بخواهد حق تقدم‌های حراجی رامفت بخرد سهم را کنترل کند ولی قیمت این سهم بالای تومان است هر فروخت شاید در سهم بعدی بیشترضرر کند پس سهامداری کنید و این سهم بنیادی که کلی طلب از وزرات بهداشت و صنعت پزشکی داره از دست ندید در ضمن طلبش از وزارت بهداشت با اوراق بدهی گرفته که گفته درگزارشات بعدی تاثیرآن بر سودآوری شرکت معلوم میشه شرکتی که برایسال صد در صد سود را تقسیم کرده فکر این موارد بوده یعنی دغدغه نداره,بدبین
3089,واحد افت شاخص بسته شه بازار تا بتر نشده فردا اوضاع بهتره,خوشبین
3090,نمودار معاملات نشان میدهد که همیشه از قیمت‌های فعلی صعود خوبی میکند,خوشبین
3091,این همه عجله برا فروش سهم بالا میره امروز اگه صبور باشین,خوشبین
3092,همانگونه که در نمودار سهم نیز مشاهده می‌شود سهم در روند صعودی اخیر خود توانسته در نمودار تعدیل شده با رشد مناسب به محدوده مقاومتی بسیار مهم قیمتی در ریال دست یابد لازم به ذکر می‌باشد که دلیل عدم توان رشد سهم نیز وجود باند مقاومتی زرد رنگی است که در نمودار محدوه مقاومتی ریال را نمایش می‌دهد می‌باشد و در صورت شکسته شدن مقاومت مذکور با حجم بالای معاملاتی طی سه روز کاری می‌تواند به تبدیل سطح از مقاومت به حمایت تبدیل و شرایط را برای ادامه روند صعودی فراهم نماید,خوشبین
3093,به نظر حقوقیش بیدار شده,خوشبین
3094,چرا حساسیت روی این سهم رفته بالا الکی داغش نکنید سهم پر ریسکی هس نظر شما,بدبین
3095,اما همزمان با سخنان روحانی عباس عراقچی معاون وزیر امور خارجه در یک نشست خبری نقیض سخنان روحانی را بر زبان آورد و گفت طرف مقابل به تعهدات خود بر روی کاغذ عمل کرده_است اما در صحنه عمل این تحریم‌ها برداشته نشده_است,خوشبین
3096,اضافه شد,خوشبین
3097,اینم گزارش سه ماهه,خوشبین
3098,به نظر فردا مثبته,خوشبین
3099,حالا حقوقی سر خط خریدها همگی تکمیل شده هم وهم حقوقی پیش بسوی تومن,خوشبین
3100,واقعا واسه اون دوست احمقمون که با فروختن تا سهم بیخودی باعث شد سهم معامله الکی تو قیمت الکی‌تر بشه متاسفم بیشعور تو همه سهم‌های بازار هست تو یکی خیلی زیاد تو یکی کم‌تر خدا رو شکر در این سهم تعدادشون بسیار اندک و انگشت شماره,خوشبین
3101,چرا ممنوع شد,خوشبین
3102,هدف ٪ ریال,خوشبین
3103,این سهم ارزشش خیلی بیشتره مطمین باشید باقدرت برمیگرده,خوشبین
3104,به احتمال قوی این سهم با حقوقی ضعیفی که داره روی قیمت تا باز بشه البته درصد منفی رو شاخشه,بدبین
3105,- مجمع زامیاد عصر دیروز با موفقیت برگزارشد در این مجمع رای به تقسیم سود درصدی داده_شد و از سود ریالی ریال به ازای هر سهم بین سهامداران تقسیم شد در مجمع زامیاد خبرهای مهمی شنیده شده که از جمله مهمترین آنها می‌توان به برنامه افزایش سرمایه شرکت از محل تجدید ارزیالی دارایی‌ها اشاره این افزایش سرمایه در دستور کار هییت مدیره قرار گرفته و در سال جاری انجام خواهد_شد منبع سنتر,خوشبین
3106,چه حقوقی گدایی داره,خوشبین
3107,دوستاند هیچ سهمیو با حرف من و اون نخرید خودتون تحقیق کنید تحقیق,خوشبین
3108,فردا روز بحرانی اکثر خودرویی‌ها به خصوص اگر با حمایت سهامداران قیمت بالای تثبیت شود بزودی شاهد اهداف بهدی سهم خواهیم_شد,خوشبین
3109,برمیگرده توطیه بود که سهامتونومفت ازدستتون درارن++,خوشبین
3110,مقاومت اول تومان می‌باشد++ منتظر افزایش سرمایه و تعدیل مثبت++,خوشبین
3111,حرکاته خریداران رو بخوبی تحلیل کنید,خوشبین
3112,وزیر بهداشت سرانه مصرف لبنیات باید دو برابر شود,خوشبین
3113,تا اضافه شد,خوشبین
3114,سیگنال خرید-فردا فرصت ورود,خوشبین
3115,وارد شدم شماچی,خوشبین
3116,کیبیسی توی این قیمت‌ها مفته هرچند بعضی سهامداراش خسته شدن و با مثبت شدن شروع به خروج میکنن ولی سهم آماده و منتظر گزارش ماهه هستش تا بره فضا,خوشبین
3117,واقعا برای کسایی که میان این جا چرت پرت میگن متاسفم اخه شما که از بنیادی سهم خبر نداریر میایان چی میگید الان قیمت یهم از ارزش دفتریش کمتره یعنی اگه همین الان شرکن منحل بشه سود کردیم حالا بیا بگو و این سهم تا اخر سال به تومن میرسه کاری هم به شرایط سیاسی و وضغ خودرویی‌ها نداره,خوشبین
3118,جناب مهرسام فرجام عزیز حالا خوبه از اومد میتونم میانگین کم کنم و منتظر افزایش سرمایش باشم که واقعیه مهمتر اینکه نمیره تو بازار پایه که شش ماه دیگه باز بشه شما حالا خوشحال منتظر باش خبر نداری نمیشه بعضی چیزا رو گفت به همه خیلی گلی,خوشبین
3119,موضوع ساده هست سهم ناوش تومنه و باید به حداقل تومن برسه یعنی درصد ناوش حالا بحث بلوک و فروش دارایی و وزارت گردشگری میتونه سهو را به بالای تومن هم ببره,خوشبین
3120,روز صعود قندی‌ها,خوشبین
3121,-خبهمن بدون شرح,خوشبین
3122,بزرگی را گفتند از چه چیزی بیشتر تعجب می‌کنی گفت غوغای مردمان برای هیچ //,خوشبین
3123,بسیار,خوشبین
3124,خریدار‌های و واقعا در مقابل فروشنده‌ها بزرگتر و دانه درشت‌تر هستند,خوشبین
3125,دست دست دست بزن دست قشنگرو خانم شما که عقب وایسادی بیکار نشین دست بزن چهارشنبه گفتیم همه را شنبه میکنه,خوشبین
3126,اگه فرداراه داد که بعیدمیدونم توپایه کف کفه پتروشیمی هم هست سهم ترکهاست بزودی میزنن زیرش,خوشبین
3127,تانیم ساعت دیگهدلار روی جهانی,خوشبین
3128,آفرین به حقوقی خوب داره سهم پاکسازی میکنه++,خوشبین
3129,خبر امد خبری در راه است,خوشبین
3130,شاخص حقوقی کجاست,بدبین
3131,امروز فرصت خرید بود واسه کسایی که عقب موندن شنبه غوغا میکنه ثبت شد //,خوشبین
3132,شرکت آسان طی چند روز گذشته از طریق بازار به قیمت هر سهم تومان عرضه اولیه شد که در واقع با این قیمت شرکت فوق به قیمت میلیارد تومان در قیمت‌گذاری شد این در حالی است که بررسی ارزش ذاتی دارایی‌های شرکت آسان کمتر از قیمت عرضه اولیه در است سفته‌بازان و دلالان بورسی پس از ناکامی در سهام شرکت‌هایی چون ایران ارقام ( ) و کنتور‌سازی ایران ( ) که چندی پیش نماد معاملاتی این شرکت‌ها به دلیل ابهام در صورت‌های مالی و قیمت این سهم‌ها توسط سازمان متوقف شد به نظر می‌رسد این بار سهام شرکت آسان پرشین را برای داغ کردن و سفته‌بازی برگزیده‌اند از این رو جا دارد سازمان اوراق بهادار به عنوان ناظر بازار با توقف نماد معاملاتی جلوی شکل‌گیری حباب قیمتی در این شرکت و زیان احتمالی افراد ناآگاه را بگیرد منبع مشرق نیوز,بدبین
3133,اگه را بشکونه جدا از مقاوت مهمی که داره را شکونده خط گردن تو الگوی سروشانه کف را میشکنه این الگو در روندهای نزولی وقتی تشکیل بشه با احتمال درصد منجر به رشد بیسابقه تو سهم‌ها میشه من فرصت ندارم شکلشو بذارم بعدا میذارم نفروشین بذارین بالای بره خد بازار به این سهم هجوم میاره شک نکنین,خوشبین
3134,تحلیل گران میگن شروع دوباره یه اقتصاد از مواد اولیه هست و علاوه بر این دلایل چندتا دلیل دیگه برای رشد میگم تا کسانی هم که از نمودار و هیچی نمیدونن متوجه قضیه بشن در شراطی هستیم که همه منتظر نتیجه مذاکره هستن و و از یه سمت هم شرکت‌های داخلی کار نمیکننمذاکره نتیجه نده ==> تحریم ==>افزایش خام فروشی==> رشد قیمت معدن‌ها و کمنگنزمذاکره نتیجه بده==>رفع تحریم==> افزایش مبادلات==> رشد قیمت معدن‌ها و کمنگنزاینم یه سری دلیل,خوشبین
3135,دارین آتیش میزنین به مالتون فروشش اصلا توجیهی نداره یکله تا تومن با هاشم حداکثر پایان فروردین بزارین گزارشش بیاد و افزایش شرمایش اون وقت پشیمون میشید ممکن همین چند روزه افزایش سرمایه را بدن تو کدال و بعد قفل شدن سهم بسیاررخوشبین,خوشبین
3136,با خود را خانه خراب کنید --,بدبین
3137,داره صفش میریزه,خوشبین
3138,تا صف سنگین نشده بخرین سهم شارپی میره بالا,خوشبین
3139,اندکی صبر پرواز نزدیک است,خوشبین
3140,متاسفانه خیلی‌ها پایین خریدن وعقلشو ندارن میتونن بالاتر بفروشن و مانع رشد سهم میشن باز دم حقوقی گرم دهن فروشنده‌ها را سرویس,خوشبین
3141,وگردشح این دو عجب فرصت خریدی دادن امروز هر دو شنبه صف خرید تا حق وکردش و تا خریدم,خوشبین
3142,ساختمانی‌ها از الآن دارند خودشون رو آماده استقبال از میکنند ++,خوشبین
3143,قول دادم تک سهم بشم رفتم زنبیلمو بذارم توصف,خوشبین
3144,شبکه عصبی مصنوعی یک هفته کاهش برای این سهم پیشنهاد می‌کند,بدبین
3145,میل حجم اوه اوه,خوشبین
3146,حجم رو باش تو دقیقه,خوشبین
3147,سهم استارتش رو امروز میزنه,خوشبین
3148,صف داره میشه خعتبار فرصت خرید ++,خوشبین
3149,واقعا جای تاسف داره زیر قیمت پایانی دارن میفروشن,خوشبین
3150,با سلام و درود به یکایک سهام داران پلی اکریل و ام تی بنده تا این لحظه هیچ خبر بدی مبنی بر اخلال در افزایش سرمایه و نشنیده‌ام فقط از دلیل صف فروش بی اطلاعم ولی محتمل است این بازی برای آخرین ورود‌ها و نوسان گیری برای کسانی که سقف خالی کردند باشه و اگه صف فروش فردا جمع شد و حتی تا صف خرید پیش رفت و وارد رالی صعودی شدیم جای تعجب نیست چون از این بازی‌ها مکررا در این سال‌ها صرفا در این سهم دیدیم هیچ کدام از دوستانی که در ارتباطیم چیزی در مورد اخلال در افزایش سرمایه و نظر حسابرس و نگفته‌اند به نظر مراحل اداری در حال گذر است و این روزها هم بگذرد این قضیه در مورد و افزایش سرمایه‌اش هم صدق می‌کنه بنده به دلایلی چون نزدیک بودن مجمع و اخبار منتشره از مجمع بخشی از پورتفوی شخصی ام را کردم و را هم دارم و فعلا قصد خروج از این دو سهم ارزنده در این قیمت‌ها را ندارم برخی دوستان هم خصوصی فرمودند نیمه دوم بازار صف فروش جمع میشود و تا صفر معاملاتی و شاید مثبت هم بشود و پس فردا صف خرید هم نیمه اول منفی و تا نیمه دوم فردا صف خرید خواهد_شد باید در ادامه دید نتیجه این پیش بینی دوستان چه خواهد_شد موفق و پیروز باشید,خوشبین
3151,شنبه چه شود,خوشبین
3152,حقوقی داره میفروشه نمیزاره قیمت بیاد بالا,بدبین
3153,صف خرید,خوشبین
3154,اخرین روزهایی که زیر هست,خوشبین
3155,تقاضاهای خرید داره زیاد میشه خبری در راه است,خوشبین
3156,جوجه اردک زیبای منی تو ) ),خوشبین
3157,جناب محمودی منظورت از اینکه میگی اون بیچارههایی که چهارشنبه تو صف خریدندکیه مگه چهارشنبه بجز هزارتا بازم عرضه شد,خوشبین
3158,سرمایه گذاری رو از ندید ماهه تومن پیش بینی کرده فوق العاده است شناوری بسیار کم,خوشبین
3159,شنبه رشد خوبی خواهد_کرد انشاا,خوشبین
3160,بازار خیلی دیگه سیاسی شده و حقوقی‌ها هم سیاسی شده‌اند براد ر چرا را انتخاب کردی می‌رفتی سیاست مدارمی شدی فقط برای سهام داری است بااین روش سیاسی سود و یا ضرر کردن هیچ فایده‌ای ندارد,خوشبین
3161,از تومان توصیه به ورود شد بود,خوشبین
3162,اگر میتونست امروز صف خرید بشه عالی میشد ) که نشد باید دید فردا چه میکنه به خاطر بنیاد خوب سهم میزنم,خوشبین
3163,اندیکاتورها در تایم فریم‌های پایین هم سیگنال خروج ندادند,خوشبین
3164,هرچه که به این سهم بستیم امروز از دست رفت --,بدبین
3165,فردا دیدنیه,خوشبین
3166,آخ جون بازار منفی شد حالا نوبت مثبت شدن سمگاجونه++,خوشبین
3167,این شرکت در زمان راه اندازی از لحاظ تولید اوره و آمونیاک و زیر ساخت هادو برابر پتروشیمی می‌باشد لطفا با این مبالغ ( ) راضی به فروش نشوید,خوشبین
3168,بانک‌ها مجاز به فروش ارز مسافرتی و دانشجویی شدند بانک‌های کشور مجازند از محل ارزهای خریداری‌شده و با اسکناس از محل منابع خود نسبت به فروش و ارز مسافرتی و دانشجویی به نرخ بازار در سطح شعب داخل شهر با اخذ مدارک مثبته اقدام کنند بانک‌ها مجاز به فروش ارز مسافرتی و دانشجویی شدند - اخبار تسنیم -,خوشبین
3169,لطفا زیر فروشنده نباشید,خوشبین
3170,تا تیرتمدیدشد چچه نوسانی داره میده,خوشبین
3171,کاش فقط یکم درک داشتیم حقوقی چنان لوله سهمو اونم این حقوقی که فقط تو قیمتای شیرین سهم میخره من موندم کی هنوز داره میفروشه بابا ایول دارید برید گزارش هیت مدیره رو بخونید در اهداف گفته افزایش سرمایه رو اوکی میکنم حالا بازم بفروشید الان دوباره هاپولی میشه‌ها نگی نگفتی ),خوشبین
3172,دوستان سهم خاصی رو مد نظر دارن یه نماد جذاب معرفی کنن توی سبد بذاریم,خوشبین
3173,فروشنده نباشید,خوشبین
3174,چرا صف خریده تو این بازار خراب,خوشبین
3175,هدف اول تومان ++,خوشبین
3176,حقوقی خریدار اومد,خوشبین
3177,وبشهره وبشهره من نمیشکنم بشکن تحلیل گن ترید قوی‌ترین محدوده مقاومتی مستطیل آبی رنگ قیمت‌ها هم که تو تصویر مشخصه مطمینا قیمت حول خط * و* صعود خاهد بی شک ( بچه‌ها تحلیل هاتونو یواش یواش باید سازماندهی کنید سایت داره به سمت خوبی میره خبر آمد خبری در راه است ),خوشبین
3178,استاپ مقاومت‌های پیش رو و بالای بای استاپ فعال میشه,خوشبین
3179,سهامدخوبیه بخرید نترسید,خوشبین
3180,دوستان دیگه به نظرم خرید منطقی نیست و منفیش رو برای فردا خورده همون فردا بخرید بیشتر به نفعتونه به نظرم یکی دو درصدی پایین‌تر میشه خریدش بلکه بیشتر,بدبین
3181,مگه نرفت گره چرا دوباره برگشت تو بازه تازه تو گره درصد هم صف فروش بود تو بی صاحاب سهم انقد بی صاحاب عجبا,بدبین
3182,آقا نخررید میره پاچتونا مگه دیوانه شدید,بدبین
3183,در نتیجه مطمین شدیم که دستهای آلوده‌ای در کاره که سهمو از چنگ سهامدارا در بیارن ولی کور خوندن دیگه تموم شد,خوشبین
3184,طبق آخرین خبرهای رسیده از گویا قرار است شرکت بزودی سود ریالی خود را به ریال افزایش دهد گویا قرار است قیمت سهم در بازار را تا تومان بالا ببرند,خوشبین
3185,خواهش میکنم بیا,خوشبین
3186,دوستان به نظر من اخر وقت صف خرید نظر شما,خوشبین
3187,خرید‌های سنگینی توسط حقیقی داره انجام میشه در حد هزار سهم,خوشبین
